time,f_temp,f_wetbulb,relative_humidity
"2022-01-23 20:53:00",-0.9,-0.9,100
"2022-01-23 21:49:00",-1.9,-1.9,100
"2022-01-23 22:54:00",-2.0,-2.0,100
"2022-01-23 23:50:00",-2.0,-2.0,100
"2022-01-24 00:56:00",-2.1,-2.1,100
"2022-01-24 01:55:00",-2.0,-2.0,100
"2022-01-24 02:59:00",-2.6,-3.0,73
"2022-01-24 03:54:00",-3.4,-3.4,100
"2022-01-24 04:55:00",-5.0,-5.0,100
"2022-01-24 05:55:00",-5.3,-5.3,100
"2022-01-24 06:53:00",-5.7,-5.7,100
"2022-01-24 07:57:00",-7.1,-7.1,100
"2022-01-24 08:58:00",-9.0,-8.8,86
"2022-01-24 09:52:00",-10.0,-10.2,73
"2022-01-24 10:57:00",-10.3,-10.5,72
"2022-01-24 10:57:00",-10.3,-10.5,72
"2022-01-24 11:49:00",-6.9,-7.5,63
"2022-01-24 12:52:00",-5.5,-6.5,54
"2022-01-24 13:50:00",-4.0,-5.5,43
"2022-01-24 14:58:00",-3.0,-5.0,32
"2022-01-24 15:55:00",-2.9,-4.5,43
"2022-01-24 16:59:00",-3.6,-4.7,54
"2022-01-24 17:54:00",-3.8,-5.3,43
"2022-01-24 18:51:00",-4.0,-5.3,48
"2022-01-24 19:59:00",-2.3,-3.3,58
"2022-01-24 20:52:00",-1.9,-3.7,40
"2022-01-24 21:51:00",-2.2,-3.4,54
"2022-01-24 22:53:00",-2.2,-4.0,39
"2022-01-24 23:53:00",-1.2,-3.6,27
"2022-01-25 00:58:00",-3.2,-3.2,100
"2022-01-25 01:56:00",-3.3,-3.3,100
"2022-01-25 02:49:00",-3.5,-3.5,100
"2022-01-25 03:50:00",-2.1,-2.1,100
"2022-01-25 04:52:00",-1.0,-1.0,100
"2022-01-25 05:57:00",0.0,0.0,100
"2022-01-25 06:55:00",1.0,1.0,100
"2022-01-25 07:57:00",2.8,2.8,100
"2022-01-25 08:53:00",4.7,4.7,100
"2022-01-25 09:53:00",4.5,4.5,100
"2022-01-25 10:56:00",4.8,4.8,100
"2022-01-25 11:57:00",5.1,5.1,100
"2022-01-25 12:58:00",4.8,4.8,100
"2022-01-25 13:56:00",4.3,4.3,100
"2022-01-25 14:56:00",4.5,4.5,100
"2022-01-25 15:59:00",5.1,5.1,100
"2022-01-25 16:51:00",6.1,6.1,100
"2022-01-25 17:54:00",5.7,5.7,100
"2022-01-25 18:57:00",5.0,5.0,100
"2022-01-25 19:57:00",4.5,4.5,100
"2022-01-25 20:53:00",3.1,3.1,100
"2022-01-25 21:54:00",2.5,2.5,100
"2022-01-25 22:53:00",0.5,0.5,100
"2022-01-25 23:48:00",-2.0,-2.0,100
"2022-01-26 00:51:00",-3.2,-3.2,100
"2022-01-26 01:56:00",-4.6,-4.6,100
"2022-01-26 02:53:00",-5.8,-5.8,100
"2022-01-26 03:53:00",-7.9,-7.9,100
"2022-01-26 04:57:00",-9.0,-9.0,100
"2022-01-26 05:56:00",-10.3,-10.3,100
"2022-01-26 06:56:00",-11.0,-11.0,100
"2022-01-26 07:53:00",-12.1,-12.1,100
"2022-01-26 08:47:00",-12.4,-12.4,100
"2022-01-26 09:55:00",-12.9,-12.9,100
"2022-01-26 10:59:00",-13.9,-13.7,86
"2022-01-26 11:53:00",-14.4,-14.1,90
"2022-01-26 12:57:00",-12.0,-12.3,68
"2022-01-26 12:57:00",-12.0,-12.3,68
"2022-01-26 13:57:00",-11.2,-12.0,51
"2022-01-26 14:52:00",-8.0,-9.0,50
"2022-01-26 15:59:00",-7.2,-8.5,42
"2022-01-26 16:52:00",-13.7,-14.2,58
"2022-01-26 17:52:00",-13.7,-14.2,58
"2022-01-26 18:55:00",-14.3,-14.7,61
"2022-01-26 19:58:00",-15.8,-15.8,77
"2022-01-26 20:56:00",-17.5,-17.5,76
"2022-01-26 21:57:00",-18.6,-18.6,76
"2022-01-26 22:50:00",-19.0,-19.0,76
"2022-01-26 23:50:00",-19.0,-19.0,76
"2022-01-27 00:50:00",-17.5,-17.8,62
"2022-01-27 01:50:00",-14.2,-14.5,66
"2022-01-27 02:50:00",-11.0,-11.0,79
"2022-01-27 03:50:00",-9.8,-9.8,80
"2022-01-27 04:50:00",-8.2,-9.0,55
"2022-01-27 05:50:00",-5.4,-6.0,65
"2022-01-27 06:50:00",-5.5,-6.0,67
"2022-01-27 07:50:00",-6.2,-6.8,64
"2022-01-27 08:50:00",-5.0,-5.0,82
"2022-01-27 09:50:00",-5.0,-5.5,68
"2022-01-27 10:56:00",-2.3,-5.0,17
"2022-01-27 11:56:00",-2.7,-4.9,28
"2022-01-27 12:56:00",0.7,-2.1,23
"2022-01-27 12:56:00",0.7,-2.1,23
"2022-01-27 13:56:00",1.2,-1.7,23
"2022-01-27 14:56:00",1.4,-1.1,32
"2022-01-27 15:55:00",3.0,0.1,27
"2022-01-27 15:55:00",3.0,0.1,27
"2022-01-27 16:52:00",2.1,-0.8,25
"2022-01-27 17:55:00",5.0,2.0,31
"2022-01-27 18:54:00",5.8,2.0,18
"2022-01-27 19:54:00",5.0,2.0,31
"2022-01-27 20:54:00",3.8,0.4,20
"2022-01-27 21:58:00",2.8,-0.3,23
"2022-01-27 22:50:00",2.2,0.0,40
"2022-01-27 23:50:00",0.5,-0.2,69
"2022-01-28 00:50:00",-0.8,-1.2,74
"2022-01-28 01:50:00",-0.5,-1.0,72
"2022-01-28 02:50:00",-0.5,-0.5,100
"2022-01-28 03:50:00",4.5,4.5,100
"2022-01-28 04:50:00",4.0,4.0,100
"2022-01-28 05:50:00",4.0,4.0,100
"2022-01-28 06:54:00",1.0,1.0,100
"2022-01-28 07:52:00",0.5,0.5,100
"2022-01-28 08:51:00",1.6,1.6,100
"2022-01-28 09:50:00",3.1,3.1,100
"2022-01-28 10:58:00",2.1,2.1,100
"2022-01-28 11:55:00",1.7,1.7,100
"2022-01-28 12:56:00",1.3,1.3,100
"2022-01-28 13:50:00",1.8,1.8,100
"2022-01-28 14:52:00",4.8,4.8,100
"2022-01-28 15:50:00",3.4,3.4,100
"2022-01-28 16:56:00",4.1,4.1,100
"2022-01-28 16:56:00",4.1,4.1,100
"2022-01-28 17:54:00",4.2,4.2,100
"2022-01-28 18:49:00",4.0,4.0,100
"2022-01-28 19:51:00",3.3,3.3,100
"2022-01-28 20:50:00",2.4,2.4,100
"2022-01-28 21:55:00",1.8,1.8,100
"2022-01-28 22:50:00",2.2,2.2,100
"2022-01-28 23:50:00",1.5,1.5,100
"2022-01-29 00:51:00",1.5,1.5,85
"2022-01-29 01:51:00",1.0,1.0,84
"2022-01-29 02:50:00",1.5,1.5,100
"2022-01-29 03:50:00",2.0,2.0,100
"2022-01-29 04:50:00",1.0,1.0,100
"2022-01-29 05:50:00",1.5,1.5,100
"2022-01-29 06:50:00",1.5,1.5,100
"2022-01-29 07:50:00",1.0,1.0,100
"2022-01-29 08:51:00",3.4,3.4,100
"2022-01-29 09:50:00",4.0,4.0,100
"2022-01-29 10:56:00",-0.2,-0.2,100
"2022-01-29 11:54:00",-2.1,-2.1,100
"2022-01-29 12:59:00",-3.2,-3.2,100
"2022-01-29 13:55:00",-7.0,-7.0,100
"2022-01-29 13:55:00",-7.0,-7.0,100
"2022-01-29 14:57:00",-7.8,-7.5,90
"2022-01-29 14:57:00",-7.8,-7.5,90
"2022-01-29 15:55:00",-7.5,-7.5,100
"2022-01-29 16:54:00",-3.1,-3.1,100
"2022-01-29 17:53:00",-2.1,-2.1,100
"2022-01-29 18:53:00",-4.0,-4.0,100
"2022-01-29 19:49:00",-0.1,0.0,86
"2022-01-29 20:57:00",-1.0,-1.0,100
"2022-01-29 21:53:00",-3.2,-3.2,100
"2022-01-29 22:50:00",-2.1,-2.1,100
"2022-01-29 23:52:00",-6.7,-6.7,100
"2022-01-30 00:50:00",-8.1,-8.1,100
"2022-01-30 01:50:00",-9.0,-9.0,100
"2022-01-30 02:50:00",-9.0,-9.0,100
"2022-01-30 02:50:00",-9.0,-9.0,100
"2022-01-30 03:50:00",-9.0,-9.0,100
"2022-01-30 04:50:00",-6.2,-6.2,100
"2022-01-30 05:50:00",-7.6,-7.6,100
"2022-01-30 06:50:00",-9.2,-9.2,100
"2022-01-30 07:50:00",-8.3,-8.3,100
"2022-01-30 08:50:00",-10.2,-10.2,100
"2022-01-30 09:49:00",-11.6,-11.6,100
"2022-01-30 10:54:00",-16.0,-17.0,33
"2022-01-30 11:58:00",-14.2,-15.3,33
"2022-01-30 12:55:00",-14.8,-16.0,28
"2022-01-30 12:55:00",-14.8,-16.0,28
"2022-01-30 13:53:00",-13.3,-14.8,20
"2022-01-30 14:52:00",-12.8,-14.4,18
"2022-01-30 15:52:00",-12.2,-13.6,27
"2022-01-30 16:53:00",-13.1,-13.2,74
"2022-01-30 17:55:00",-13.8,-13.8,78
"2022-01-30 18:55:00",-13.1,-12.8,90
"2022-01-30 19:51:00",-12.7,-12.7,100
"2022-01-30 20:55:00",-12.0,-12.0,100
"2022-01-30 21:55:00",-12.1,-12.1,100
"2022-01-30 22:50:00",-12.7,-12.7,100
"2022-01-30 23:50:00",-12.0,-12.0,100
"2022-01-31 00:51:00",-12.3,-12.3,100
"2022-01-31 01:51:00",-12.0,-12.0,100
"2022-01-31 02:52:00",-12.0,-12.0,100
"2022-01-31 03:52:00",-12.0,-12.0,100
"2022-01-31 04:53:00",-12.1,-12.1,100
"2022-01-31 05:53:00",-12.0,-12.0,100
"2022-01-31 06:54:00",-11.5,-12.0,61
"2022-01-31 07:54:00",-11.2,-11.8,58
"2022-01-31 08:55:00",-10.6,-10.6,100
"2022-01-31 09:55:00",-10.1,-10.1,100
"2022-01-31 10:56:00",-10.2,-10.2,100
"2022-01-31 11:53:00",-9.8,-9.8,100
"2022-01-31 12:57:00",-8.5,-8.2,90
"2022-01-31 13:57:00",-7.6,-7.6,80
"2022-01-31 14:56:00",-5.3,-5.7,70
"2022-01-31 15:58:00",-4.8,-5.0,76
"2022-01-31 16:52:00",-4.9,-5.2,73
"2022-01-31 17:53:00",-3.2,-3.2,100
"2022-01-31 18:50:00",-3.9,-3.9,100
"2022-01-31 19:50:00",-3.7,-3.7,100
"2022-01-31 20:54:00",-4.2,-4.2,100
"2022-01-31 20:54:00",-4.2,-4.2,100
"2022-01-31 21:51:00",-5.0,-5.0,100
"2022-01-31 22:50:00",-4.0,-4.0,100
"2022-01-31 23:50:00",-3.5,-3.5,100
"2022-02-01 00:52:00",-2.5,-2.5,100
"2022-02-01 01:50:00",-1.6,-1.6,100
"2022-02-01 02:51:00",-1.2,-1.2,100
"2022-02-01 03:50:00",-1.0,-1.0,83
"2022-02-01 04:51:00",4.8,4.6,82
"2022-02-01 05:51:00",4.8,4.2,75
"2022-02-01 06:53:00",6.0,5.0,69
"2022-02-01 07:50:00",6.7,5.0,57
"2022-02-01 08:50:00",6.5,6.5,87
"2022-02-01 09:49:00",7.5,7.5,87
"2022-02-01 10:51:00",11.0,9.8,71
"2022-02-01 10:51:00",11.0,9.8,71
"2022-02-01 11:50:00",13.4,12.0,70
"2022-02-01 12:55:00",16.1,14.0,64
"2022-02-01 13:54:00",16.0,14.0,65
"2022-02-01 14:51:00",17.8,15.0,58
"2022-02-01 15:52:00",17.3,14.4,56
"2022-02-01 16:54:00",18.2,16.2,68
"2022-02-01 17:58:00",18.5,15.7,59
"2022-02-01 18:59:00",18.0,15.2,58
"2022-02-01 19:55:00",18.9,15.0,46
"2022-02-01 20:56:00",15.5,13.7,67
"2022-02-01 21:54:00",15.9,14.0,66
"2022-02-01 22:50:00",13.0,11.5,68
"2022-02-01 23:50:00",13.0,12.5,83
"2022-02-02 00:50:00",14.5,13.0,70
"2022-02-02 01:50:00",9.8,8.8,73
"2022-02-02 02:50:00",7.3,7.3,100
"2022-02-02 03:50:00",7.2,7.2,100
"2022-02-02 04:50:00",8.3,8.3,100
"2022-02-02 05:50:00",10.6,10.6,100
"2022-02-02 06:50:00",15.8,13.2,57
"2022-02-02 07:50:00",15.0,13.0,64
"2022-02-02 08:50:00",15.4,13.2,62
"2022-02-02 09:50:00",17.0,15.0,66
"2022-02-02 10:57:00",21.8,18.0,52
"2022-02-02 11:57:00",22.8,18.8,52
"2022-02-02 12:56:00",22.5,18.4,50
"2022-02-02 13:56:00",23.7,19.8,54
"2022-02-02 14:54:00",25.2,21.0,54
"2022-02-02 15:58:00",26.0,21.8,55
"2022-02-02 16:59:00",26.1,22.0,56
"2022-02-02 17:55:00",26.0,22.0,57
"2022-02-02 18:48:00",27.2,23.4,60
"2022-02-02 19:52:00",27.9,23.8,58
"2022-02-02 20:59:00",26.1,22.4,60
"2022-02-02 21:55:00",25.1,22.3,67
"2022-02-02 22:56:00",24.4,20.2,52
"2022-02-02 23:55:00",25.3,21.5,58
"2022-02-03 00:58:00",26.0,22.0,57
"2022-02-03 01:57:00",26.9,23.0,59
"2022-02-03 02:58:00",29.4,24.0,49
"2022-02-03 03:53:00",27.0,22.9,57
"2022-02-03 04:58:00",25.1,22.3,67
"2022-02-03 05:56:00",24.8,21.6,63
"2022-02-03 06:56:00",25.2,22.2,65
"2022-02-03 07:57:00",24.3,22.1,73
"2022-02-03 08:52:00",23.8,23.8,100
"2022-02-03 09:55:00",24.5,24.5,100
"2022-02-03 10:54:00",23.2,23.2,100
"2022-02-03 11:54:00",24.0,24.0,100
"2022-02-03 12:54:00",22.5,22.5,100
"2022-02-03 13:59:00",21.9,21.9,100
"2022-02-03 14:57:00",21.6,21.6,100
"2022-02-03 15:57:00",21.6,21.6,100
"2022-02-03 16:58:00",21.9,21.9,100
"2022-02-03 17:51:00",21.5,21.5,100
"2022-02-03 18:57:00",22.9,22.9,100
"2022-02-03 19:53:00",22.1,22.1,100
"2022-02-03 20:57:00",23.1,23.1,100
"2022-02-03 21:57:00",22.1,22.1,100
"2022-02-03 22:47:00",24.0,24.0,100
"2022-02-03 23:54:00",24.1,24.1,100
"2022-02-04 00:59:00",23.0,23.0,100
"2022-02-04 01:59:00",20.4,20.4,100
"2022-02-04 02:57:00",18.8,18.8,100
"2022-02-04 03:53:00",21.0,21.0,100
"2022-02-04 04:52:00",24.2,24.2,100
"2022-02-04 05:51:00",25.0,25.0,100
"2022-02-04 06:55:00",24.0,24.0,100
"2022-02-04 07:55:00",25.9,25.9,100
"2022-02-04 08:51:00",23.3,23.3,100
"2022-02-04 09:54:00",23.3,23.3,100
"2022-02-04 10:53:00",25.1,25.1,100
"2022-02-04 11:55:00",24.5,24.5,100
"2022-02-04 12:57:00",24.5,24.5,100
"2022-02-04 13:51:00",24.1,24.1,100
"2022-02-04 14:52:00",24.1,24.1,100
"2022-02-04 15:55:00",23.0,23.0,100
"2022-02-04 16:50:00",22.9,22.9,100
"2022-02-04 17:58:00",21.9,21.9,100
"2022-02-04 18:59:00",22.0,22.0,100
"2022-02-04 19:53:00",21.3,21.3,100
"2022-02-04 19:53:00",21.3,21.3,100
"2022-02-04 20:55:00",20.0,20.0,100
"2022-02-04 21:59:00",19.1,19.1,100
"2022-02-04 21:59:00",19.1,19.1,100
"2022-02-04 22:55:00",18.5,17.8,84
"2022-02-04 23:56:00",18.0,16.2,70
"2022-02-05 00:54:00",17.4,16.6,82
"2022-02-05 01:58:00",15.2,14.0,75
"2022-02-05 02:55:00",14.4,14.4,100
"2022-02-05 03:55:00",12.2,12.2,100
"2022-02-05 04:54:00",11.5,11.5,100
"2022-02-05 05:55:00",10.5,10.5,100
"2022-02-05 06:55:00",8.8,8.8,100
"2022-02-05 07:52:00",6.3,6.3,100
"2022-02-05 08:51:00",4.3,4.3,100
"2022-02-05 09:57:00",1.3,1.3,100
"2022-02-05 10:50:00",-0.3,-0.3,100
"2022-02-05 11:57:00",-3.8,-3.8,100
"2022-02-05 12:54:00",-4.5,-4.5,100
"2022-02-05 12:54:00",-4.5,-4.5,100
"2022-02-05 13:57:00",-7.4,-7.4,100
"2022-02-05 14:50:00",-10.3,-10.3,100
"2022-02-05 15:53:00",-10.1,-9.9,86
"2022-02-05 16:56:00",-12.0,-11.9,82
"2022-02-05 17:52:00",-12.1,-12.0,82
"2022-02-05 18:50:00",-11.8,-11.8,100
"2022-02-05 19:54:00",-12.5,-12.5,100
"2022-02-05 20:57:00",-14.0,-14.0,100
"2022-02-05 21:50:00",-15.9,-15.9,100
"2022-02-05 22:53:00",-18.3,-18.3,100
"2022-02-05 23:57:00",-15.8,-16.5,47
"2022-02-06 00:55:00",-15.5,-16.0,56
"2022-02-06 01:58:00",-15.1,-15.9,44
"2022-02-06 02:59:00",-17.4,-17.4,100
"2022-02-06 03:50:00",-12.4,-12.8,64
"2022-02-06 04:58:00",-11.7,-10.3,129
"2022-02-06 04:58:00",-10.3,-11.7,32
"2022-02-06 05:55:00",-5.6,-7.1,40
"2022-02-06 06:50:00",-5.4,-7.1,35
"2022-02-06 07:55:00",-5.0,-6.9,30
"2022-02-06 08:50:00",-4.3,-6.0,37
"2022-02-06 09:53:00",-3.8,-5.7,33
"2022-02-06 10:56:00",-4.8,-6.5,36
"2022-02-06 11:57:00",-2.0,-4.0,35
"2022-02-06 12:59:00",-0.5,-2.0,49
"2022-02-06 13:56:00",0.0,-2.0,39
"2022-02-06 14:55:00",-0.9,-2.5,46
"2022-02-06 15:58:00",1.1,-1.0,39
"2022-02-06 16:52:00",2.9,1.0,47
"2022-02-06 17:52:00",1.6,0.0,51
"2022-02-06 18:57:00",3.0,1.0,45
"2022-02-06 19:55:00",2.0,0.4,52
"2022-02-06 20:59:00",2.7,1.4,59
"2022-02-06 20:59:00",2.7,1.4,59
"2022-02-06 21:56:00",4.3,2.1,44
"2022-02-06 22:53:00",5.1,2.7,42
"2022-02-06 23:57:00",9.0,5.0,24
"2022-02-07 00:53:00",9.0,5.1,25
"2022-02-07 01:50:00",6.5,3.5,34
"2022-02-07 02:56:00",8.3,5.8,46
"2022-02-07 03:52:00",9.3,5.3,24
"2022-02-07 04:55:00",11.3,7.9,38
"2022-02-07 05:54:00",11.1,7.6,36
"2022-02-07 06:51:00",11.4,7.2,27
"2022-02-07 07:50:00",11.5,7.3,27
"2022-02-07 08:51:00",13.2,9.5,38
"2022-02-07 09:58:00",14.1,11.3,52
"2022-02-07 10:59:00",14.4,12.3,62
"2022-02-07 11:53:00",16.0,13.3,56
"2022-02-07 12:59:00",16.1,11.9,37
"2022-02-07 12:59:00",16.1,11.9,37
"2022-02-07 13:58:00",17.7,12.1,24
"2022-02-07 14:54:00",15.1,12.0,50
"2022-02-07 15:57:00",11.7,10.3,68
"2022-02-07 16:49:00",10.1,10.1,100
"2022-02-07 17:55:00",11.8,11.8,100
"2022-02-07 18:50:00",12.5,12.5,100
"2022-02-07 19:51:00",15.8,15.8,100
"2022-02-07 20:56:00",16.1,16.1,100
"2022-02-07 21:53:00",18.0,18.0,100
"2022-02-07 22:53:00",17.5,17.5,100
"2022-02-07 23:56:00",18.1,18.1,100
"2022-02-08 00:59:00",18.9,18.9,100
"2022-02-08 01:55:00",18.9,18.9,100
"2022-02-08 02:50:00",18.4,18.4,100
"2022-02-08 03:54:00",19.8,19.8,100
"2022-02-08 04:52:00",21.0,21.0,100
"2022-02-08 05:55:00",20.4,20.4,100
"2022-02-08 06:50:00",20.1,20.1,100
"2022-02-08 07:59:00",20.3,20.3,100
"2022-02-08 07:59:00",20.3,20.3,100
"2022-02-08 08:54:00",21.0,21.0,100
"2022-02-08 09:58:00",21.2,21.2,100
"2022-02-08 10:55:00",21.5,21.5,100
"2022-02-08 11:59:00",22.1,22.1,100
"2022-02-08 11:59:00",22.1,22.1,100
"2022-02-08 12:59:00",23.0,23.0,100
"2022-02-08 13:54:00",24.5,24.5,100
"2022-02-08 14:56:00",25.1,25.1,100
"2022-02-08 15:56:00",28.5,28.5,100
"2022-02-08 16:51:00",29.7,29.7,100
"2022-02-08 17:56:00",26.5,26.5,100
"2022-02-08 18:55:00",23.1,23.1,100
"2022-02-08 18:55:00",23.1,23.1,100
"2022-02-08 19:56:00",21.5,21.5,100
"2022-02-08 20:58:00",18.1,18.1,100
"2022-02-08 21:53:00",16.2,16.2,100
"2022-02-08 22:52:00",13.3,13.3,100
"2022-02-08 23:57:00",11.0,11.0,100
"2022-02-09 00:53:00",9.3,9.3,100
"2022-02-09 01:54:00",6.6,6.6,100
"2022-02-09 02:58:00",6.0,6.0,100
"2022-02-09 03:57:00",5.5,5.5,100
"2022-02-09 04:51:00",5.2,5.2,100
"2022-02-09 05:50:00",5.2,5.2,100
"2022-02-09 06:59:00",4.7,4.7,100
"2022-02-09 07:51:00",4.2,4.2,100
"2022-02-09 08:57:00",3.7,3.7,100
"2022-02-09 09:52:00",3.9,3.9,100
"2022-02-09 10:55:00",4.5,4.5,100
"2022-02-09 11:51:00",5.6,5.6,86
"2022-02-09 11:51:00",5.6,5.6,86
"2022-02-09 12:59:00",9.8,9.1,77
"2022-02-09 13:54:00",13.0,11.7,71
"2022-02-09 14:55:00",15.8,14.7,77
"2022-02-09 15:56:00",18.0,14.1,45
"2022-02-09 16:59:00",16.5,13.1,48
"2022-02-09 17:53:00",20.4,16.2,46
"2022-02-09 18:59:00",20.6,19.8,85
"2022-02-09 19:59:00",23.6,21.7,75
"2022-02-09 20:52:00",24.3,22.4,76
"2022-02-09 21:52:00",23.8,22.0,76
"2022-02-09 22:55:00",24.2,22.4,77
"2022-02-09 23:59:00",24.9,22.2,68
"2022-02-10 00:51:00",23.0,21.0,73
"2022-02-10 01:51:00",22.2,20.2,72
"2022-02-10 02:51:00",23.2,22.0,82
"2022-02-10 03:53:00",22.4,21.2,81
"2022-02-10 04:50:00",20.5,19.0,76
"2022-02-10 05:50:00",20.5,19.7,84
"2022-02-10 06:50:00",18.6,17.8,83
"2022-02-10 07:50:00",18.9,18.5,88
"2022-02-10 08:50:00",20.0,20.0,100
"2022-02-10 08:50:00",20.0,20.0,100
"2022-02-10 09:50:00",20.7,20.7,100
"2022-02-10 10:51:00",20.7,20.7,100
"2022-02-10 11:55:00",20.9,20.9,100
"2022-02-10 12:53:00",20.6,20.6,100
"2022-02-10 13:52:00",20.9,20.9,100
"2022-02-10 14:55:00",21.3,21.3,100
"2022-02-10 15:59:00",20.9,20.9,100
"2022-02-10 16:59:00",20.1,20.1,100
"2022-02-10 17:57:00",19.8,19.8,100
"2022-02-10 18:50:00",19.8,19.8,100
"2022-02-10 19:59:00",18.3,18.3,100
"2022-02-10 20:52:00",16.0,16.0,100
"2022-02-10 21:59:00",15.1,15.1,100
"2022-02-10 22:50:00",14.6,14.6,100
"2022-02-10 23:50:00",14.2,14.2,100
"2022-02-11 00:50:00",14.0,14.0,100
"2022-02-11 01:50:00",14.0,14.0,100
"2022-02-11 02:50:00",13.8,13.8,100
"2022-02-11 03:52:00",13.4,13.4,100
"2022-02-11 04:53:00",12.5,12.5,100
"2022-02-11 04:53:00",12.5,12.5,100
"2022-02-11 04:53:00",12.5,12.5,100
"2022-02-11 05:50:00",12.1,12.1,100
"2022-02-11 06:50:00",11.2,11.2,100
"2022-02-11 07:55:00",11.0,11.0,100
"2022-02-11 08:51:00",10.8,10.8,100
"2022-02-11 09:50:00",10.5,10.5,100
"2022-02-11 10:57:00",11.2,11.2,100
"2022-02-11 11:54:00",11.0,11.0,100
"2022-02-11 11:54:00",11.0,11.0,100
"2022-02-11 12:54:00",10.8,10.8,100
"2022-02-11 13:58:00",11.5,11.5,100
"2022-02-11 14:54:00",12.1,12.1,100
"2022-02-11 15:56:00",14.5,12.8,67
"2022-02-11 16:49:00",16.1,14.0,64
"2022-02-11 17:57:00",16.2,14.9,75
"2022-02-11 18:50:00",16.3,15.9,86
"2022-02-11 19:56:00",18.0,16.0,68
"2022-02-11 20:54:00",18.0,17.1,81
"2022-02-11 21:54:00",18.0,17.1,81
"2022-02-11 22:50:00",16.0,15.5,85
"2022-02-11 23:50:00",17.5,17.0,86
"2022-02-12 00:51:00",20.0,19.6,89
"2022-02-12 01:50:00",19.5,19.5,93
"2022-02-12 01:50:00",19.5,19.5,93
"2022-02-12 01:50:00",19.5,19.5,93
"2022-02-12 02:59:00",20.3,20.3,94
"2022-02-12 02:59:00",20.3,20.3,94
"2022-02-12 03:50:00",22.0,22.0,95
"2022-02-12 04:50:00",23.4,23.4,95
"2022-02-12 04:50:00",23.4,23.4,95
"2022-02-12 05:48:00",24.5,24.5,96
"2022-02-12 06:54:00",25.0,24.5,91
"2022-02-12 06:54:00",25.0,24.5,91
"2022-02-12 07:54:00",25.3,25.0,93
"2022-02-12 08:50:00",25.5,25.5,96
"2022-02-12 09:50:00",25.2,25.2,96
"2022-02-12 10:56:00",26.1,26.1,100
"2022-02-12 11:52:00",26.3,26.3,100
"2022-02-12 12:54:00",25.1,25.1,100
"2022-02-12 13:56:00",25.1,25.1,100
"2022-02-12 14:54:00",25.1,25.1,100
"2022-02-12 15:57:00",23.4,23.4,100
"2022-02-12 16:55:00",23.5,22.2,81
"2022-02-12 17:54:00",20.5,20.5,100
"2022-02-12 18:58:00",19.4,19.1,90
"2022-02-12 19:58:00",18.8,18.8,100
"2022-02-12 20:55:00",16.1,16.1,100
"2022-02-12 21:52:00",15.0,15.0,100
"2022-02-12 22:55:00",15.2,15.2,100
"2022-02-12 23:50:00",12.8,12.8,100
"2022-02-12 23:50:00",12.8,12.8,100
"2022-02-13 00:50:00",10.0,10.0,100
"2022-02-13 01:50:00",7.3,7.3,100
"2022-02-13 02:50:00",3.5,3.5,100
"2022-02-13 03:53:00",0.0,0.0,100
"2022-02-13 04:51:00",-1.2,-1.2,100
"2022-02-13 04:51:00",-1.2,-1.2,100
"2022-02-13 05:50:00",-1.2,-1.4,79
"2022-02-13 05:50:00",-1.2,-1.2,100
"2022-02-13 06:55:00",-1.8,-1.8,100
"2022-02-13 07:50:00",-1.0,-1.0,100
"2022-02-13 08:50:00",-1.0,-1.0,100
"2022-02-13 09:51:00",-1.0,-1.0,83
"2022-02-13 10:54:00",1.5,1.4,82
"2022-02-13 11:58:00",2.7,2.3,77
"2022-02-13 12:56:00",3.1,2.0,63
"2022-02-13 12:56:00",3.1,2.8,79
"2022-02-13 13:59:00",3.0,2.4,73
"2022-02-13 14:55:00",3.5,3.2,80
"2022-02-13 15:57:00",7.2,6.2,70
"2022-02-13 16:52:00",4.1,4.0,84
"2022-02-13 17:51:00",2.0,1.9,83
"2022-02-13 18:52:00",4.8,4.8,100
"2022-02-13 19:50:00",3.1,3.1,100
"2022-02-13 20:51:00",4.0,3.8,82
"2022-02-13 21:56:00",3.0,2.9,83
"2022-02-13 22:50:00",2.7,2.5,81
"2022-02-13 23:50:00",-2.0,-2.0,100
"2022-02-14 00:50:00",-2.0,-2.0,100
"2022-02-14 01:52:00",-3.2,-3.2,100
"2022-02-14 02:50:00",-3.8,-3.8,100
"2022-02-14 03:58:00",-4.3,-4.3,100
"2022-02-14 04:50:00",-4.5,-4.5,100
"2022-02-14 05:50:00",-5.0,-5.0,100
"2022-02-14 06:50:00",-4.8,-4.8,100
"2022-02-14 07:50:00",-4.2,-4.2,100
"2022-02-14 08:55:00",-5.6,-5.6,100
"2022-02-14 09:52:00",-6.1,-6.1,100
"2022-02-14 10:53:00",-7.0,-7.0,100
"2022-02-14 11:50:00",-8.9,-8.9,100
"2022-02-14 12:51:00",-9.0,-9.0,100
"2022-02-14 13:53:00",-7.8,-7.8,100
"2022-02-14 14:54:00",-11.1,-11.1,100
"2022-02-14 15:52:00",-15.2,-15.2,100
"2022-02-14 16:59:00",-15.3,-15.3,100
"2022-02-14 16:59:00",-15.3,-15.3,100
"2022-02-14 17:53:00",-15.8,-15.8,100
"2022-02-14 18:59:00",-16.6,-16.6,100
"2022-02-14 19:59:00",-17.7,-17.7,100
"2022-02-14 20:52:00",-17.8,-17.8,100
